日期,时段,开始时间,结束时间,电站名称,电压(V),电流(A),功率(kW),电量,换电次数(次),充电次数(次)
2025/5/23,17:00-17:15,17:00,17:15,唐山海宜路2号站,655.7,767.1,504.2,123.57,1,0
2025/5/23,16:45-17:00,16:45,17:00,唐山海宜路2号站,648.5,571.8,375.8,87.94,1,0
2025/5/23,16:30-16:45,16:30,16:45,唐山海宜路2号站,656.4,987.3,649.6,156.77,1,0
2025/5/23,16:15-16:30,16:15,16:30,唐山海宜路2号站,656.5,927.7,610,157.37,1,0
2025/5/23,16:00-16:15,16:00,16:15,唐山海宜路2号站,653.7,1136.2,744.3,190.17,0,0
2025/5/23,15:45-16:00,15:45,16:00,唐山海宜路2号站,652.1,1001.7,654.4,169.93,1,0
2025/5/23,15:30-15:45,15:30,15:45,唐山海宜路2号站,650.2,889.3,579.2,151.33,0,0
2025/5/23,15:15-15:30,15:15,15:30,唐山海宜路2号站,649.1,556,361.6,94.87,2,0
2025/5/23,15:00-15:15,15:00,15:15,唐山海宜路2号站,644.4,608,397.5,106.21,1,0
2025/5/23,14:45-15:00,14:45,15:00,唐山海宜路2号站,650.8,746.2,486.8,130.05,0,0
2025/5/23,14:30-14:45,14:30,14:45,唐山海宜路2号站,647.7,801.3,524,128.81,1,0
2025/5/23,14:15-14:30,14:15,14:30,唐山海宜路2号站,654.2,1126,739.7,181.68,0,0
2025/5/23,14:00-14:15,14:00,14:15,唐山海宜路2号站,652.7,1097.4,718.9,175.61,1,0
2025/5/23,13:45-14:00,13:45,14:00,唐山海宜路2号站,643.7,584.9,378.4,92.78,2,0
2025/5/23,13:30-13:45,13:30,13:45,唐山海宜路2号站,649.2,563.2,366.5,91.09,1,0
2025/5/23,13:15-13:30,13:15,13:30,唐山海宜路2号站,653,869.7,570.1,141.02,1,0
2025/5/23,13:00-13:15,13:00,13:15,唐山海宜路2号站,653.8,883.9,578.8,141.42,0,0
2025/5/23,12:45-13:00,12:45,13:00,唐山海宜路2号站,653.8,885.7,579.2,142.32,1,0
2025/5/23,12:30-12:45,12:30,12:45,唐山海宜路2号站,654.4,945.7,619.8,153.88,1,0
2025/5/23,12:15-12:30,12:15,12:30,唐山海宜路2号站,653.4,962,631.6,155.77,1,0
2025/5/23,12:00-12:15,12:00,12:15,唐山海宜路2号站,655.8,681.7,447.8,107.17,1,0
2025/5/23,11:45-12:00,11:45,12:00,唐山海宜路2号站,312.7,135.7,87.1,19.6,1,0
2025/5/23,11:30-11:45,11:30,11:45,唐山海宜路2号站,569.6,256.3,170.8,35.99,0,0
2025/5/23,11:15-11:30,11:15,11:30,唐山海宜路2号站,657.2,308.1,203.2,50.79,1,0
2025/5/23,11:00-11:15,11:00,11:15,唐山海宜路2号站,656.5,428.6,282.6,68.83,0,0
2025/5/23,10:45-11:00,10:45,11:00,唐山海宜路2号站,657.2,226.7,149.4,37.12,1,0
2025/5/23,10:30-10:45,10:30,10:45,唐山海宜路2号站,656.5,517,341.1,84.49,0,0
2025/5/23,10:15-10:30,10:15,10:30,唐山海宜路2号站,654.4,582.7,383,94.68,0,0
2025/5/23,10:00-10:15,10:00,10:15,唐山海宜路2号站,658.4,452.1,297.7,73.24,1,0
2025/5/23,09:45-10:00,9:45,10:00,唐山海宜路2号站,124.8,57.5,37.4,8.96,1,0
2025/5/23,09:30-09:45,9:30,9:45,唐山海宜路2号站,0,0,0,0,0,0
2025/5/23,09:15-09:30,9:15,9:30,唐山海宜路2号站,615.9,190.5,125.7,31.43,0,0
2025/5/23,09:00-09:15,9:00,9:15,唐山海宜路2号站,654.5,213.4,139.7,34.37,0,0
2025/5/23,08:45-09:00,8:45,9:00,唐山海宜路2号站,660.2,404.7,267.1,65.85,0,0
2025/5/23,08:30-08:45,8:30,8:45,唐山海宜路2号站,657.5,393.3,258.9,61.83,1,0
2025/5/23,08:15-08:30,8:15,8:30,唐山海宜路2号站,656.8,289.5,190.6,47.42,0,0
2025/5/23,08:00-08:15,8:00,8:15,唐山海宜路2号站,590.2,286,187.6,47.38,0,0
2025/5/23,07:45-08:00,7:45,8:00,唐山海宜路2号站,0,0,0,0,1,0
2025/5/23,07:30-07:45,7:30,7:45,唐山海宜路2号站,0,0,0,0,0,0
2025/5/23,07:15-07:30,7:15,7:30,唐山海宜路2号站,88.3,5.5,3.7,0.6,0,0
2025/5/23,07:00-07:15,7:00,7:15,唐山海宜路2号站,665.8,263.6,175.8,43.81,0,0
2025/5/23,06:45-07:00,6:45,7:00,唐山海宜路2号站,660.4,421.5,278.6,68.96,0,0
2025/5/23,06:30-06:45,6:30,6:45,唐山海宜路2号站,660.8,606.7,401.8,96.37,0,0
2025/5/23,06:15-06:30,6:15,6:30,唐山海宜路2号站,0,0,0,0,0,0
2025/5/23,06:00-06:15,6:00,6:15,唐山海宜路2号站,0,0,0,0,0,0
2025/5/23,05:45-06:00,5:45,6:00,唐山海宜路2号站,0,0,0,0,0,0
2025/5/23,05:30-05:45,5:30,5:45,唐山海宜路2号站,131.4,58.6,38.5,6.37,0,0
2025/5/23,05:15-05:30,5:15,5:30,唐山海宜路2号站,0,0,0,0,0,0
2025/5/23,05:00-05:15,5:00,5:15,唐山海宜路2号站,0,0,0,0,0,0
2025/5/23,04:45-05:00,4:45,5:00,唐山海宜路2号站,218.6,98.2,64.4,13.94,0,0
2025/5/23,04:30-04:45,4:30,4:45,唐山海宜路2号站,661.7,582.1,384.9,96.63,0,0
2025/5/23,04:15-04:30,4:15,4:30,唐山海宜路2号站,660.2,1006.7,665.1,162.92,1,0
2025/5/23,04:00-04:15,4:00,4:15,唐山海宜路2号站,658.4,1138.6,750,185.02,0,0
2025/5/23,03:45-04:00,3:45,4:00,唐山海宜路2号站,656.5,922,604,147.2,1,0
2025/5/23,03:30-03:45,3:30,3:45,唐山海宜路2号站,656.6,1276.2,839,208.25,0,0
2025/5/23,03:15-03:30,3:15,3:30,唐山海宜路2号站,658.8,1004.3,661.2,161.37,2,0
2025/5/23,03:00-03:15,3:00,3:15,唐山海宜路2号站,656.4,1306.3,858.7,212.09,0,0
2025/5/23,02:45-03:00,2:45,3:00,唐山海宜路2号站,645.4,876.3,573.6,139.32,2,0
2025/5/23,02:30-02:45,2:30,2:45,唐山海宜路2号站,658.9,1077.9,709.9,176.69,1,0
2025/5/23,02:15-02:30,2:15,2:30,唐山海宜路2号站,657.7,1121.3,738.4,182.06,1,0
2025/5/23,02:00-02:15,2:00,2:15,唐山海宜路2号站,656.7,989.8,651.5,161.8,1,0
2025/5/23,01:45-02:00,1:45,2:00,唐山海宜路2号站,655.1,879.3,576.5,141.63,1,0
2025/5/23,01:30-01:45,1:30,1:45,唐山海宜路2号站,655.7,755.2,495.4,120.24,1,0
2025/5/23,01:15-01:30,1:15,1:30,唐山海宜路2号站,657.2,1174.8,773.3,191.72,0,0
2025/5/23,01:00-01:15,1:00,1:15,唐山海宜路2号站,656,1400,920.2,222.87,0,0
2025/5/23,00:45-01:00,0:45,1:00,唐山海宜路2号站,653.9,914.8,601.7,144.89,1,0
2025/5/23,00:30-00:45,0:30,0:45,唐山海宜路2号站,649.7,595.1,389.7,96.39,1,0
2025/5/23,00:15-00:30,0:15,0:30,唐山海宜路2号站,654.2,685.6,448.8,111.29,0,0
2025/5/23,00:00-00:15,0:00,0:15,唐山海宜路2号站,660.6,596.1,393.7,207.46,2,0
2025/5/23,23:45-00:00,23:45,0:00,唐山海宜路2号站,659.7,407.7,269,65.29,2,0
2025/5/22,23:30-23:45,23:30,23:45,唐山海宜路2号站,482.2,289,190,46.06,0,0
2025/5/22,23:15-23:30,23:15,23:30,唐山海宜路2号站,90.1,4,2.7,0.57,1,0
2025/5/22,23:00-23:15,23:00,23:15,唐山海宜路2号站,666.1,419.7,278.3,68.74,0,0
2025/5/22,22:45-23:00,22:45,23:00,唐山海宜路2号站,658.9,439.3,290.3,71.76,0,0
2025/5/22,22:30-22:45,22:30,22:45,唐山海宜路2号站,653.8,826.2,545.1,135.26,0,0
2025/5/22,22:15-22:30,22:15,22:30,唐山海宜路2号站,658,1200.3,790.1,194.47,0,0
2025/5/22,22:00-22:15,22:00,22:15,唐山海宜路2号站,655.5,1249.9,820,198.81,0,0
2025/5/22,21:45-22:00,21:45,22:00,唐山海宜路2号站,656,450.6,295.6,71.13,2,0
2025/5/22,21:30-21:45,21:30,21:45,唐山海宜路2号站,655.9,602.8,395.7,97.83,1,0
2025/5/22,21:15-21:30,21:15,21:30,唐山海宜路2号站,655,786.3,515,127.32,0,0
2025/5/22,21:00-21:15,21:00,21:15,唐山海宜路2号站,651.5,1025.9,668.9,163.37,0,0
2025/5/22,20:45-21:00,20:45,21:00,唐山海宜路2号站,649,380,246.8,59.99,1,0
2025/5/22,20:30-20:45,20:30,20:45,唐山海宜路2号站,647.4,605.9,394.9,93.75,1,0
2025/5/22,20:15-20:30,20:15,20:30,唐山海宜路2号站,643,425.1,274.3,65.45,2,0
2025/5/22,20:00-20:15,20:00,20:15,唐山海宜路2号站,644,147,94.7,23.46,0,0
2025/5/22,19:45-20:00,19:45,20:00,唐山海宜路2号站,639.9,253.2,165.5,41.3,0,0
2025/5/22,19:30-19:45,19:30,19:45,唐山海宜路2号站,659.7,416.3,275.1,68.24,2,0
2025/5/22,19:15-19:30,19:15,19:30,唐山海宜路2号站,653.3,783,516.4,129.02,0,0
2025/5/22,19:00-19:15,19:00,19:15,唐山海宜路2号站,656.1,1222.8,803.2,198.43,0,0
2025/5/22,18:45-19:00,18:45,19:00,唐山海宜路2号站,653.1,1198.6,784.6,190.6,1,0
2025/5/22,18:30-18:45,18:30,18:45,唐山海宜路2号站,654.1,1069.8,699.9,172.09,1,0
2025/5/22,18:15-18:30,18:15,18:30,唐山海宜路2号站,652.2,523,340.9,82.01,2,0
2025/5/22,18:00-18:15,18:00,18:15,唐山海宜路2号站,632.9,263.3,172.4,41.8,1,0
2025/5/22,17:45-18:00,17:45,18:00,唐山海宜路2号站,655.3,321.3,210.3,52.35,0,0
2025/5/22,17:30-17:45,17:30,17:45,唐山海宜路2号站,656.8,718.5,471.8,115.67,0,0
2025/5/22,17:15-17:30,17:15,17:30,唐山海宜路2号站,656.3,562.2,369.3,92.13,2,0
2025/5/22,17:00-17:15,17:00,17:15,唐山海宜路2号站,655.9,648.2,425.7,105.12,0,0
2025/5/22,16:45-17:00,16:45,17:00,唐山海宜路2号站,654.4,537.9,352.3,86.31,1,0
2025/5/22,16:30-16:45,16:30,16:45,唐山海宜路2号站,129.2,54.8,35.5,8.11,1,0
2025/5/22,16:15-16:30,16:15,16:30,唐山海宜路2号站,218.2,33,21.6,5.34,0,0
2025/5/22,16:00-16:15,16:00,16:15,唐山海宜路2号站,653,142.6,93.1,23,0,0
2025/5/22,15:45-16:00,15:45,16:00,唐山海宜路2号站,650.8,135.1,87.9,21.62,0,0
2025/5/22,15:30-15:45,15:30,15:45,唐山海宜路2号站,649.3,143.5,93.2,22.58,0,0
2025/5/22,15:15-15:30,15:15,15:30,唐山海宜路2号站,651,333.6,217.5,54.18,0,0
2025/5/22,15:00-15:15,15:00,15:15,唐山海宜路2号站,650.5,404.7,263.9,65.81,0,0
2025/5/22,14:45-15:00,14:45,15:00,唐山海宜路2号站,652.6,492.7,321.3,79.16,0,0
2025/5/22,14:30-14:45,14:30,14:45,唐山海宜路2号站,650.9,315.2,205.2,50.14,1,0
2025/5/22,14:15-14:30,14:15,14:30,唐山海宜路2号站,526.6,167,108.9,25.69,0,0
2025/5/22,14:00-14:15,14:00,14:15,唐山海宜路2号站,667.2,282.3,188.3,46.92,1,0
2025/5/22,13:45-14:00,13:45,14:00,唐山海宜路2号站,662.5,320.9,212.6,52.84,0,0
2025/5/22,13:30-13:45,13:30,13:45,唐山海宜路2号站,329.9,160.2,101.4,24.86,0,0
2025/5/22,13:15-13:30,13:15,13:30,唐山海宜路2号站,530.8,113.7,75.6,18.72,1,0
2025/5/22,13:00-13:15,13:00,13:15,唐山海宜路2号站,657.5,232.4,152.8,37.86,0,0
2025/5/22,12:45-13:00,12:45,13:00,唐山海宜路2号站,629.4,479.7,315.5,78.92,0,0
2025/5/22,12:30-12:45,12:30,12:45,唐山海宜路2号站,659.8,962.3,633.6,158.19,0,0
2025/5/22,12:15-12:30,12:15,12:30,唐山海宜路2号站,651.5,1118.8,732.6,181.42,0,0
2025/5/22,12:00-12:15,12:00,12:15,唐山海宜路2号站,654.2,1034.8,676.8,164.54,2,0
2025/5/22,11:45-12:00,11:45,12:00,唐山海宜路2号站,652.5,355,231.6,55.87,1,0
2025/5/22,11:30-11:45,11:30,11:45,唐山海宜路2号站,653.8,321.7,210.3,51.92,1,0
2025/5/22,11:15-11:30,11:15,11:30,唐山海宜路2号站,652,469.8,306.2,72.28,1,0
2025/5/22,11:00-11:15,11:00,11:15,唐山海宜路2号站,652.1,532.9,348.1,86.63,0,0
2025/5/22,10:45-11:00,10:45,11:00,唐山海宜路2号站,652.4,894.5,584.5,145.14,0,0
2025/5/22,10:30-10:45,10:30,10:45,唐山海宜路2号站,652.5,766.5,500.8,122.6,1,0
2025/5/22,10:15-10:30,10:15,10:30,唐山海宜路2号站,658.5,874.3,574.9,141.12,1,0
2025/5/22,10:00-10:15,10:00,10:15,唐山海宜路2号站,655.3,655.2,430,105.61,1,0
2025/5/22,09:45-10:00,9:45,10:00,唐山海宜路2号站,654.3,220.3,143.9,33.05,1,0
2025/5/22,09:30-09:45,9:30,9:45,唐山海宜路2号站,656.6,328.5,216,53.78,0,0
2025/5/22,09:15-09:30,9:15,9:30,唐山海宜路2号站,660.9,571.1,376.8,89.38,1,0
2025/5/22,09:00-09:15,9:00,9:15,唐山海宜路2号站,657.2,541.5,356.8,88.45,0,0
2025/5/22,08:45-09:00,8:45,9:00,唐山海宜路2号站,651.5,388.8,253.3,62.71,0,0
2025/5/22,08:30-08:45,8:30,8:45,唐山海宜路2号站,650,389.4,253.1,62.72,0,0
2025/5/22,08:15-08:30,8:15,8:30,唐山海宜路2号站,648.1,175.3,113.6,27.68,1,0
2025/5/22,08:00-08:15,8:00,8:15,唐山海宜路2号站,645.6,154,99.4,24.71,0,0
2025/5/22,07:45-08:00,7:45,8:00,唐山海宜路2号站,645.1,175.4,113.2,27.94,0,0
2025/5/22,07:30-07:45,7:30,7:45,唐山海宜路2号站,215.1,60.5,39,8.56,1,0
2025/5/22,07:15-07:30,7:15,7:30,唐山海宜路2号站,0,0,0,0,0,0
2025/5/22,07:00-07:15,7:00,7:15,唐山海宜路2号站,0,0,0,0,0,0
2025/5/22,06:45-07:00,6:45,7:00,唐山海宜路2号站,395.5,117,77.5,19.35,0,0
2025/5/22,06:30-06:45,6:30,6:45,唐山海宜路2号站,659.3,318.4,209.9,51.92,0,0
2025/5/22,06:15-06:30,6:15,6:30,唐山海宜路2号站,656.5,349.6,229.5,56.39,0,0
2025/5/22,06:00-06:15,6:00,6:15,唐山海宜路2号站,87.7,19.7,12.9,1,1,0
2025/5/22,05:45-06:00,5:45,6:00,唐山海宜路2号站,661.1,420.3,278,69.97,0,0
2025/5/22,05:30-05:45,5:30,5:45,唐山海宜路2号站,656.3,518.6,340.3,84.28,0,0
2025/5/22,05:15-05:30,5:15,5:30,唐山海宜路2号站,653.2,547.2,357.4,88.49,0,0
2025/5/22,05:00-05:15,5:00,5:15,唐山海宜路2号站,650.9,372.3,242.5,60,1,0
2025/5/22,04:45-05:00,4:45,5:00,唐山海宜路2号站,650.6,461.6,300.4,72,0,0
2025/5/22,04:30-04:45,4:30,4:45,唐山海宜路2号站,649.7,558.3,362.3,89.61,0,0
2025/5/22,04:15-04:30,4:15,4:30,唐山海宜路2号站,652.3,285.7,186.2,45.53,2,0
2025/5/22,04:00-04:15,4:00,4:15,唐山海宜路2号站,654.9,617.7,404.9,101.13,0,0
2025/5/22,03:45-04:00,3:45,4:00,唐山海宜路2号站,654.8,958.8,628.5,154.63,0,0
2025/5/22,03:30-03:45,3:30,3:45,唐山海宜路2号站,656,922.8,606.1,150.69,1,0
2025/5/22,03:15-03:30,3:15,3:30,唐山海宜路2号站,654.3,1123.1,736.1,181.67,0,0
2025/5/22,03:00-03:15,3:00,3:15,唐山海宜路2号站,652.9,725.9,475.3,116.14,2,0
2025/5/22,02:45-03:00,2:45,3:00,唐山海宜路2号站,661.1,435,286.7,70.75,2,0
2025/5/22,02:30-02:45,2:30,2:45,唐山海宜路2号站,658.6,885.2,583.8,143.72,0,0
2025/5/22,02:15-02:30,2:15,2:30,唐山海宜路2号站,655.2,1008.9,661.9,164.26,0,0
2025/5/22,02:00-02:15,2:00,2:15,唐山海宜路2号站,649.8,965.5,630.8,154.19,1,0
2025/5/22,01:45-02:00,1:45,2:00,唐山海宜路2号站,654.8,853.2,559,137.15,1,0
2025/5/22,01:30-01:45,1:30,1:45,唐山海宜路2号站,652.7,846,553,136.54,0,0
2025/5/22,01:15-01:30,1:15,1:30,唐山海宜路2号站,653.6,924.2,606.1,148.23,1,0
2025/5/22,01:00-01:15,1:00,1:15,唐山海宜路2号站,654,1201.1,786.8,193.45,0,0
2025/5/22,00:45-01:00,0:45,1:00,唐山海宜路2号站,656,551.6,363,89.15,1,0
2025/5/22,00:30-00:45,0:30,0:45,唐山海宜路2号站,656.8,294,192.6,40.56,2,0
2025/5/22,00:15-00:30,0:15,0:30,唐山海宜路2号站,654.3,257.3,168.2,39.9,1,0
2025/5/22,00:00-00:15,0:00,0:15,唐山海宜路2号站,642.2,461.2,302,477.31,2,0
2025/5/22,23:45-00:00,23:45,0:00,唐山海宜路2号站,654.1,742.1,485.5,119.78,0,0
2025/5/21,23:30-23:45,23:30,23:45,唐山海宜路2号站,645.9,797.4,518.4,127.36,0,0
2025/5/21,23:15-23:30,23:15,23:30,唐山海宜路2号站,656.1,960.1,628.8,154.66,1,0
2025/5/21,23:00-23:15,23:00,23:15,唐山海宜路2号站,649.4,927.1,605.1,150.6,1,0
2025/5/21,22:45-23:00,22:45,23:00,唐山海宜路2号站,651.8,1183.8,772,190.9,0,0
2025/5/21,22:30-22:45,22:30,22:45,唐山海宜路2号站,651.4,1168.9,761.7,187.9,1,0
2025/5/21,22:15-22:30,22:15,22:30,唐山海宜路2号站,647.7,1071.1,697.7,172.4,1,0
2025/5/21,22:00-22:15,22:00,22:15,唐山海宜路2号站,650.6,1134,739.9,182.64,1,0
2025/5/21,21:45-22:00,21:45,22:00,唐山海宜路2号站,633.8,959.1,620.2,152.74,1,0
2025/5/21,21:30-21:45,21:30,21:45,唐山海宜路2号站,656,1152.9,756.3,185.8,1,0
2025/5/21,21:15-21:30,21:15,21:30,唐山海宜路2号站,638.5,1019.8,668.9,165.3,1,0
2025/5/21,21:00-21:15,21:00,21:15,唐山海宜路2号站,646,1146.9,750.6,185.31,1,0
2025/5/21,20:45-21:00,20:45,21:00,唐山海宜路2号站,653,1138,743.2,182.79,1,0
2025/5/21,20:30-20:45,20:30,20:45,唐山海宜路2号站,649.7,1207.4,788.5,196.06,1,0
2025/5/21,20:15-20:30,20:15,20:30,唐山海宜路2号站,650.1,1325.5,867.6,213.04,0,0
2025/5/21,20:00-20:15,20:00,20:15,唐山海宜路2号站,651.6,1115.8,728.4,178.48,2,0
2025/5/21,19:45-20:00,19:45,20:00,唐山海宜路2号站,645.9,1094.8,715.8,177.67,1,0
2025/5/21,19:30-19:45,19:30,19:45,唐山海宜路2号站,654.2,955.8,624.9,152.45,2,0
2025/5/21,19:15-19:30,19:15,19:30,唐山海宜路2号站,655.5,983.7,644.7,160.46,1,0
2025/5/21,19:00-19:15,19:00,19:15,唐山海宜路2号站,652.6,1252.3,817.9,203.29,0,0
2025/5/21,18:45-19:00,18:45,19:00,唐山海宜路2号站,650.5,1384.8,901.7,223.71,0,0
2025/5/21,18:30-18:45,18:30,18:45,唐山海宜路2号站,650,1112.6,724.2,176.3,1,0
2025/5/21,18:15-18:30,18:15,18:30,唐山海宜路2号站,646.7,815.5,530,131.57,2,0
2025/5/21,18:00-18:15,18:00,18:15,唐山海宜路2号站,654.5,926.3,607.3,150.87,1,0
2025/5/21,17:45-18:00,17:45,18:00,唐山海宜路2号站,653.3,1376.4,902,223.53,0,0
2025/5/21,17:30-17:45,17:30,17:45,唐山海宜路2号站,645.1,1256.4,822.7,204.23,2,0
2025/5/21,17:15-17:30,17:15,17:30,唐山海宜路2号站,656.6,1301.4,854.4,211.13,1,0
2025/5/21,17:00-17:15,17:00,17:15,唐山海宜路2号站,656.2,1292.4,849.7,210.4,2,0
2025/5/21,16:45-17:00,16:45,17:00,唐山海宜路2号站,658.1,1084.5,713.7,176.64,1,0
2025/5/21,16:30-16:45,16:30,16:45,唐山海宜路2号站,655.4,876.1,575.3,138.49,0,0
2025/5/21,16:15-16:30,16:15,16:30,唐山海宜路2号站,651.8,529.6,345.9,84.93,1,0
2025/5/21,16:00-16:15,16:00,16:15,唐山海宜路2号站,649.8,402.7,262,64.88,0,0
2025/5/21,15:45-16:00,15:45,16:00,唐山海宜路2号站,647.9,472.4,306.7,60.72,1,0
2025/5/21,15:30-15:45,15:30,15:45,唐山海宜路2号站,194.2,79.6,49.5,11.06,0,0
2025/5/21,15:15-15:30,15:15,15:30,唐山海宜路2号站,0,0,0,0,1,0
2025/5/21,15:00-15:15,15:00,15:15,唐山海宜路2号站,0,0,0,0,0,0
2025/5/21,14:45-15:00,14:45,15:00,唐山海宜路2号站,524.5,61.1,40,9.22,0,0
2025/5/21,14:30-14:45,14:30,14:45,唐山海宜路2号站,635.8,328.7,217,54.56,0,0
2025/5/21,14:15-14:30,14:15,14:30,唐山海宜路2号站,660.3,644.3,424.8,104.41,0,0
2025/5/21,14:00-14:15,14:00,14:15,唐山海宜路2号站,608.2,826.9,543.4,544.36,0,0
2025/5/21,13:45-14:00,13:45,14:00,唐山海宜路2号站,612.4,1057.9,693.6,428.42,0,0
2025/5/21,13:30-13:45,13:30,13:45,唐山海宜路2号站,656.8,1174.1,770.9,190.68,1,0
2025/5/21,13:15-13:30,13:15,13:30,唐山海宜路2号站,655.9,1465.8,962.5,237.73,1,0
2025/5/21,13:00-13:15,13:00,13:15,唐山海宜路2号站,655.7,1371.8,899.9,221.81,2,0
2025/5/21,12:45-13:00,12:45,13:00,唐山海宜路2号站,654.3,687.5,450.2,109.49,1,0
2025/5/21,12:30-12:45,12:30,12:45,唐山海宜路2号站,651.8,426.9,278.4,68.84,1,0
2025/5/21,12:15-12:30,12:15,12:30,唐山海宜路2号站,651.7,369.9,241.2,59.28,0,0
2025/5/21,12:00-12:15,12:00,12:15,唐山海宜路2号站,653.6,376,246.5,61.2,1,0
2025/5/21,11:45-12:00,11:45,12:00,唐山海宜路2号站,651.5,393.5,256.9,64.1,0,0
2025/5/21,11:30-11:45,11:30,11:45,唐山海宜路2号站,651.9,351.2,228.8,55.37,0,0
2025/5/21,11:15-11:30,11:15,11:30,唐山海宜路2号站,653.7,270.2,176.5,43.43,1,0
2025/5/21,11:00-11:15,11:00,11:15,唐山海宜路2号站,654.5,297.3,194.6,46.85,1,0
2025/5/21,10:45-11:00,10:45,11:00,唐山海宜路2号站,653.2,438.6,286.6,71.29,0,0
2025/5/21,10:30-10:45,10:30,10:45,唐山海宜路2号站,653.2,602.8,393.2,97.27,0,0
2025/5/21,10:15-10:30,10:15,10:30,唐山海宜路2号站,655.9,848.1,556.3,137.1,1,0
2025/5/21,10:00-10:15,10:00,10:15,唐山海宜路2号站,659,583,385.5,92.92,1,0
2025/5/21,09:45-10:00,9:45,10:00,唐山海宜路2号站,653,251.3,164,40.37,0,0
2025/5/21,09:30-09:45,9:30,9:45,唐山海宜路2号站,653.3,369,241.2,56.82,0,0
2025/5/21,09:15-09:30,9:15,9:30,唐山海宜路2号站,651,354.6,230.6,57.03,1,0
2025/5/21,09:00-09:15,9:00,9:15,唐山海宜路2号站,657.1,393.4,258.5,63.49,1,0
2025/5/21,08:45-09:00,8:45,9:00,唐山海宜路2号站,653.3,385.6,252.3,62.43,0,0
2025/5/21,08:30-08:45,8:30,8:45,唐山海宜路2号站,652.1,430.3,281.4,69.91,0,0
2025/5/21,08:15-08:30,8:15,8:30,唐山海宜路2号站,651.5,433.3,283.1,68.82,0,0
2025/5/21,08:00-08:15,8:00,8:15,唐山海宜路2号站,261.3,107.6,70.3,16.03,2,0
2025/5/21,07:45-08:00,7:45,8:00,唐山海宜路2号站,0,0,0,0,0,0
2025/5/21,07:30-07:45,7:30,7:45,唐山海宜路2号站,659.4,216.8,142.9,35.31,0,0
2025/5/21,07:15-07:30,7:15,7:30,唐山海宜路2号站,655.3,251.9,165.1,40.85,0,0
2025/5/21,07:00-07:15,7:00,7:15,唐山海宜路2号站,652.4,275.5,179.7,44.43,0,0
2025/5/21,06:45-07:00,6:45,7:00,唐山海宜路2号站,552.7,252.4,166,42.14,1,0
2025/5/21,06:30-06:45,6:30,6:45,唐山海宜路2号站,662.2,1073.4,711.4,177.48,0,0
2025/5/21,06:15-06:30,6:15,6:30,唐山海宜路2号站,658.7,1491.8,983.9,244.65,0,0
2025/5/21,06:00-06:15,6:00,6:15,唐山海宜路2号站,653.1,1507.2,990.2,244.18,1,0
2025/5/21,05:45-06:00,5:45,6:00,唐山海宜路2号站,654.7,1489,976.5,240.39,1,0
2025/5/21,05:30-05:45,5:30,5:45,唐山海宜路2号站,649.3,1022.9,669.3,164.34,2,0
2025/5/21,05:15-05:30,5:15,5:30,唐山海宜路2号站,570.7,443.3,291.9,70.16,2,0
2025/5/21,05:00-05:15,5:00,5:15,唐山海宜路2号站,0,0,0,0,1,0
2025/5/21,04:45-05:00,4:45,5:00,唐山海宜路2号站,45.2,3.3,2.2,0.17,0,0
2025/5/21,04:30-04:45,4:30,4:45,唐山海宜路2号站,667.6,440.6,294.1,74.22,0,0
2025/5/21,04:15-04:30,4:15,4:30,唐山海宜路2号站,658.2,692.2,456.2,113.03,0,0
2025/5/21,04:00-04:15,4:00,4:15,唐山海宜路2号站,655,719.6,471.9,115.8,1,0
2025/5/21,03:45-04:00,3:45,4:00,唐山海宜路2号站,654.2,568,371.8,90.96,2,0
2025/5/21,03:30-03:45,3:30,3:45,唐山海宜路2号站,654.3,817.4,540.7,132.72,1,0
2025/5/21,03:15-03:30,3:15,3:30,唐山海宜路2号站,659.2,1094.2,723.9,178.52,1,0
2025/5/21,03:00-03:15,3:00,3:15,唐山海宜路2号站,662.4,1280.8,847.5,210.06,1,0
2025/5/21,02:45-03:00,2:45,3:00,唐山海宜路2号站,658.8,1100.2,724.8,176.93,1,0
2025/5/21,02:30-02:45,2:30,2:45,唐山海宜路2号站,658,1421.3,936.4,231.88,0,0
2025/5/21,02:15-02:30,2:15,2:30,唐山海宜路2号站,660,1523.8,1005.7,248.35,1,0
2025/5/21,02:00-02:15,2:00,2:15,唐山海宜路2号站,652.8,1152.3,759,186.47,2,0
2025/5/21,01:45-02:00,1:45,2:00,唐山海宜路2号站,656.9,982.4,645.8,158.28,2,0
2025/5/21,01:30-01:45,1:30,1:45,唐山海宜路2号站,650.7,1123.5,739.5,183.87,1,0
2025/5/21,01:15-01:30,1:15,1:30,唐山海宜路2号站,659.3,1408.3,929.4,229.72,1,0
2025/5/21,01:00-01:15,1:00,1:15,唐山海宜路2号站,657.5,1656.4,1090.5,268.71,0,0
2025/5/21,00:45-01:00,0:45,1:00,唐山海宜路2号站,658.2,642.1,423.5,102.41,1,0
2025/5/21,00:30-00:45,0:30,0:45,唐山海宜路2号站,654.5,373.9,244.9,53,1,0
2025/5/21,00:15-00:30,0:15,0:30,唐山海宜路2号站,647.2,446.8,290,70.53,2,0
2025/5/21,00:00-00:15,0:00,0:15,唐山海宜路2号站,652.2,695.9,454,299.98,2,0
2025/5/21,23:45-00:00,23:45,0:00,唐山海宜路2号站,653.3,766.1,499.9,123.74,1,0
